index,Address,latitude,longitude,geometry
4125,"UNIT 1806 -- 588 Broughton St, Vancouver, BC",49.2894972,-123.1263013,POINT (-123.1263013 49.2894972)
4126,"UNIT 602 -- 587 W 7th Ave, Vancouver, BC",49.2652509,-123.1168814,POINT (-123.1168814 49.2652509)
4127,"UNIT 1103 -- 583 Beach Cres, Vancouver, BC",49.273587,-123.1292108,POINT (-123.1292108 49.273587)
4128,"UNIT 307 -- 583 Beach Cres, Vancouver, BC",49.273587,-123.1292108,POINT (-123.1292108 49.273587)
4129,"UNIT 304 -- 575 W 13th Ave, Vancouver, BC",49.2597315,-123.1169634,POINT (-123.1169634 49.2597315)
4130,"UNIT 204 -- 570 E 8th Ave, Vancouver, BC",49.2631777,-123.0916503,POINT (-123.0916503 49.2631777)
4131,"568 E 7th Ave, Vancouver, BC",49.2643134,-123.0914332,POINT (-123.0914332 49.2643134)
4132,"UNIT 1007 -- 565 Smithe St, Vancouver, BC",49.2796793,-123.1198735,POINT (-123.1198735 49.2796793)
4133,"UNIT 1907 -- 565 Smithe St, Vancouver, BC",49.2796793,-123.1198735,POINT (-123.1198735 49.2796793)
4134,"UNIT 2505 -- 565 Smithe St, Vancouver, BC",49.2796793,-123.1198735,POINT (-123.1198735 49.2796793)
4135,"UNIT 2204 -- 565 Smithe St, Vancouver, BC",49.2796793,-123.1198735,POINT (-123.1198735 49.2796793)
4136,"UNIT 1206 -- 565 Smithe St, Vancouver, BC",49.2796793,-123.1198735,POINT (-123.1198735 49.2796793)
4137,"UNIT 1603 -- 565 Smithe St, Vancouver, BC",49.2796793,-123.1198735,POINT (-123.1198735 49.2796793)
4138,"UNIT 202 -- 557 E Cordova St, Vancouver, BC",49.2824039,-123.0921486,POINT (-123.0921486 49.2824039)
4139,"UNIT 203 -- 555 E 8th Ave, Vancouver, BC",49.2636945,-123.0921125,POINT (-123.0921125 49.2636945)
4140,"UNIT 705 -- 555 Jervis St, Vancouver, BC",49.2892438,-123.1253,POINT (-123.1253 49.2892438)
4141,"UNIT 313 -- 555 Abbott St, Vancouver, BC",49.2801818,-123.1086832,POINT (-123.1086832 49.2801818)
4142,"UNIT 515 -- 555 Abbott St, Vancouver, BC",49.2801818,-123.1086832,POINT (-123.1086832 49.2801818)
4143,"UNIT 812 -- 555 Abbott St, Vancouver, BC",49.2801818,-123.1086832,POINT (-123.1086832 49.2801818)
4144,"UNIT 305 -- 550 E 6th Ave, Vancouver, BC",49.2649832,-123.0917981,POINT (-123.0917981 49.2649832)
4145,"UNIT 102 -- 550 E 7th Ave, Vancouver, BC",49.2641127,-123.0919214,POINT (-123.0919214 49.2641127)
4146,"UNIT 2309 -- 550 Taylor St, Vancouver, BC",49.2797743,-123.1055753,POINT (-123.1055753 49.2797743)
4147,"UNIT 2009 -- 550 Taylor St, Vancouver, BC",49.2797743,-123.1055753,POINT (-123.1055753 49.2797743)
4148,"UNIT 203 -- 550 E 7th Ave, Vancouver, BC",49.2641127,-123.0919214,POINT (-123.0919214 49.2641127)
4149,"UNIT 1106 -- 550 Taylor St, Vancouver, BC",49.2797743,-123.1055753,POINT (-123.1055753 49.2797743)
4150,"UNIT 208 -- 550 E 6th Ave, Vancouver, BC",49.2649832,-123.0917981,POINT (-123.0917981 49.2649832)
4151,"UNIT 806 -- 550 Pacific St, Vancouver, BC",49.2739501,-123.1286387,POINT (-123.1286387 49.2739501)
4152,"UNIT 2405 -- 550 Taylor St, Vancouver, BC",49.2797743,-123.1055753,POINT (-123.1055753 49.2797743)
4153,"UNIT 303 -- 550 E 6th Ave, Vancouver, BC",49.2649832,-123.0917981,POINT (-123.0917981 49.2649832)
4154,"UNIT 805 -- 550 Pacific St, Vancouver, BC",49.2739501,-123.1286387,POINT (-123.1286387 49.2739501)
4155,"UNIT 601 -- 546 Beatty St, Vancouver, BC",49.2804986,-123.1090757,POINT (-123.1090757 49.2804986)
4156,"UNIT 303 -- 538 W 7th Ave, Vancouver, BC",49.2647444,-123.1161298,POINT (-123.1161298 49.2647444)
4157,"538 W 7th Ave, Vancouver, BC",49.2647444,-123.1161298,POINT (-123.1161298 49.2647444)
4158,"UNIT 2805 -- 535 Smithe St, Vancouver, BC",49.2794762,-123.1193502,POINT (-123.1193502 49.2794762)
4159,"UNIT 503 -- 535 Nicola St, Vancouver, BC",49.2910518,-123.128198,POINT (-123.128198 49.2910518)
4160,"UNIT 1003 -- 535 Nicola St, Vancouver, BC",49.2910518,-123.128198,POINT (-123.128198 49.2910518)
4161,"UNIT 503 -- 535 Smithe St, Vancouver, BC",49.2794762,-123.1193502,POINT (-123.1193502 49.2794762)
4162,"UNIT 2103 -- 535 Smithe St, Vancouver, BC",49.2794762,-123.1193502,POINT (-123.1193502 49.2794762)
4163,"UNIT 603 -- 531 Beatty St, Vancouver, BC",49.2806469,-123.1099048,POINT (-123.1099048 49.2806469)
4164,"UNIT 401 -- 526 W 13th Ave, Vancouver, BC",49.2592271,-123.1159508,POINT (-123.1159508 49.2592271)
4165,"UNIT 102 -- 525 Wheelhouse Sq, Vancouver, BC",49.2692145,-123.1168961,POINT (-123.1168961 49.2692145)
4166,"522 Hornby St, Vancouver, BC",49.2855244,-123.1173661,POINT (-123.1173661 49.2855244)
4167,"UNIT 712 -- 522 W 8th Ave, Vancouver, BC",49.2637105,-123.1158644,POINT (-123.1158644 49.2637105)
4168,"521 Pacific St, Vancouver, BC",49.2740424,-123.1276856,POINT (-123.1276856 49.2740424)
4169,"519 E Cordova St, Vancouver, BC",49.2821978,-123.0928609,POINT (-123.0928609 49.2821978)
4170,"UNIT 405 -- 518 Moberly Rd, Vancouver, BC",49.2678623,-123.1168565,POINT (-123.1168565 49.2678623)
4171,"UNIT 602 -- 518 W 14th Ave, Vancouver, BC",49.258707,-123.1152779,POINT (-123.1152779 49.258707)
4172,"UNIT B1 -- 518 Beatty St, Vancouver, BC",49.2807944,-123.1086862,POINT (-123.1086862 49.2807944)
4173,"UNIT E314 -- 515 E 15th Ave, Vancouver, BC",49.2573545,-123.0935972,POINT (-123.0935972 49.2573545)
4174,"UNIT E402 -- 515 E 15th Ave, Vancouver, BC",49.2573545,-123.0935972,POINT (-123.0935972 49.2573545)
4175,"514 W 8th Ave, Vancouver, BC",49.2641016,-123.1155951,POINT (-123.1155951 49.2641016)
4176,"513 E 1st Ave, Vancouver, BC",49.2680682,-123.0917928,POINT (-123.0917928 49.2680682)
4177,"513 Union St, Vancouver, BC",49.2775852,-123.0931585,POINT (-123.0931585 49.2775852)
4178,"512 E 1st Ave, Vancouver, BC",49.2680642,-123.091769,POINT (-123.091769 49.2680642)
4179,"Ormidale St, Vancouver, BC",49.2322376,-123.0248435,POINT (-123.0248435 49.2322376)
4180,"510 Hamilton St, Vancouver, BC",49.2817083,-123.1115099,POINT (-123.1115099 49.2817083)
4181,"510 Richards St, Vancouver, BC",49.2829958,-123.1134346,POINT (-123.1134346 49.2829958)
4182,"Quebec St, Vancouver, BC",49.2509725,-123.1029068,POINT (-123.1029068 49.2509725)
4183,"Chandlery Pl, Vancouver, BC",49.206826,-123.0508326,POINT (-123.0508326 49.206826)
4184,"509 E 1st Ave, Vancouver, BC",49.268052,-123.0916975,POINT (-123.0916975 49.268052)
4185,"E 36th Ave, Vancouver, BC",49.2377275,-123.0790944,POINT (-123.0790944 49.2377275)
4186,"509 Nelson St, Vancouver, BC",49.27828,-123.121461,POINT (-123.121461 49.27828)
4187,"Ormidale St, Vancouver, BC",49.2322376,-123.0248435,POINT (-123.0248435 49.2322376)
4188,"Yukon St, Vancouver, BC",49.2467506,-123.1122886,POINT (-123.1122886 49.2467506)
4189,"508 Nanaimo St, Vancouver, BC",49.2800471,-123.0564605,POINT (-123.0564605 49.2800471)
4190,"508 Cambie St, Vancouver, BC",49.2814109,-123.1101332,POINT (-123.1101332 49.2814109)
4191,"508 W Cordova St, Vancouver, BC",49.2847554,-123.1110574,POINT (-123.1110574 49.2847554)
4192,"507 SW Marine Dr, Vancouver, BC",49.2100843,-123.1175395,POINT (-123.1175395 49.2100843)
4193,"507 Homer St, Vancouver, BC",49.2824279,-123.1124921,POINT (-123.1124921 49.2824279)
4194,"River District Crossing, Vancouver, BC",49.204849,-123.0312728,POINT (-123.0312728 49.204849)
4195,"UNIT 204 -- 507 E 6th Ave, Vancouver, BC",49.265501,-123.0926312,POINT (-123.0926312 49.265501)
4197,"Cranberry Dr, Vancouver, BC",49.262053,-123.1536492,POINT (-123.1536492 49.262053)
4198,"506 W 6th Ave, Vancouver, BC",49.2657769,-123.1161914,POINT (-123.1161914 49.2657769)
4199,"Pierview Cres, Vancouver, BC",49.2073041,-123.039445,POINT (-123.039445 49.2073041)
4200,"506 E Hastings St, Vancouver, BC",49.2811725,-123.0931108,POINT (-123.0931108 49.2811725)
4201,"Ormidale St, Vancouver, BC",49.2322376,-123.0248435,POINT (-123.0248435 49.2322376)
4202,"506 Columbia St, Vancouver, BC",49.2799285,-123.1022685,POINT (-123.1022685 49.2799285)
4203,"Vanness Ave, Vancouver, BC",49.241597,-123.0399605,POINT (-123.0399605 49.241597)
4204,"505 W 6th Ave, Vancouver, BC",49.26579,-123.115315,POINT (-123.115315 49.26579)
4206,"Baillie St, Vancouver, BC",49.2351033,-123.1223332,POINT (-123.1223332 49.2351033)
4207,"Citadel Parade, Vancouver, BC",49.2789588,-123.11084,POINT (-123.11084 49.2789588)
4208,"Quebec St, Vancouver, BC",49.2509725,-123.1029068,POINT (-123.1029068 49.2509725)
4209,"UNIT 201 -- 505 W 30th Ave, Vancouver, BC",49.2439125,-123.1175954,POINT (-123.1175954 49.2439125)
4210,"Great Northern Way, Vancouver, BC",49.2666917,-123.0890531,POINT (-123.0890531 49.2666917)
4211,"504 W Hastings St, Vancouver, BC",49.2840619,-123.1120581,POINT (-123.1120581 49.2840619)
4212,"Quebec St, Vancouver, BC",49.2509725,-123.1029068,POINT (-123.1029068 49.2509725)
4214,"503 Kingsway, Vancouver, BC",49.2577821,-123.0929529,POINT (-123.0929529 49.2577821)
4216,"503 Cambie St, Vancouver, BC",49.281515,-123.1101424,POINT (-123.1101424 49.281515)
4217,"503 Howe St, Vancouver, BC",49.2852176,-123.1160046,POINT (-123.1160046 49.2852176)
4218,"Tolmie St, Vancouver, BC",49.2669078,-123.2120222,POINT (-123.2120222 49.2669078)
4219,"502 Seymour St, Vancouver, BC",49.2839415,-123.1138808,POINT (-123.1138808 49.2839415)
4220,"Vanness Ave, Vancouver, BC",49.241597,-123.0399605,POINT (-123.0399605 49.241597)
4222,"502 Keefer St, Vancouver, BC",49.2793284,-123.0934073,POINT (-123.0934073 49.2793284)
4223,"UNIT 2809 -- 501 Pacific St, Vancouver, BC",49.2743427,-123.1271441,POINT (-123.1271441 49.2743427)
4224,"Barclay St, Vancouver, BC",49.2875259,-123.1336,POINT (-123.1336 49.2875259)
4225,"UNIT 907 -- 501 Pacific St, Vancouver, BC",49.2743427,-123.1271441,POINT (-123.1271441 49.2743427)
4226,"UNIT 1104 -- 501 Pacific St, Vancouver, BC",49.2743427,-123.1271441,POINT (-123.1271441 49.2743427)
4227,"UNIT 1604 -- 501 Pacific St, Vancouver, BC",49.2743427,-123.1271441,POINT (-123.1271441 49.2743427)
4228,"501 Hamilton St, Vancouver, BC",49.2821196,-123.1110244,POINT (-123.1110244 49.2821196)
4229,"UNIT 2410 -- 501 Pacific St, Vancouver, BC",49.2743427,-123.1271441,POINT (-123.1271441 49.2743427)
4230,"UNIT 1202 -- 501 Pacific St, Vancouver, BC",49.2743427,-123.1271441,POINT (-123.1271441 49.2743427)
4231,"Quebec St, Vancouver, BC",49.2509725,-123.1029068,POINT (-123.1029068 49.2509725)
4232,"Athletes Way, Vancouver, BC",49.2715421,-123.1066345,POINT (-123.1066345 49.2715421)
4233,"UNIT 503 -- 501 Pacific St, Vancouver, BC",49.2743427,-123.1271441,POINT (-123.1271441 49.2743427)
4234,"UNIT 2409 -- 501 Pacific St, Vancouver, BC",49.2743427,-123.1271441,POINT (-123.1271441 49.2743427)
4235,"UNIT 1707 -- 501 Pacific St, Vancouver, BC",49.2743427,-123.1271441,POINT (-123.1271441 49.2743427)
4236,"UNIT 813 -- 500 W 10th Ave, Vancouver, BC",49.2622058,-123.1150283,POINT (-123.1150283 49.2622058)
4237,"UNIT 3002 -- 499 Pacific St, Vancouver, BC",49.2738793,-123.1269942,POINT (-123.1269942 49.2738793)
4238,"UNIT 3401 -- 499 Pacific St, Vancouver, BC",49.2738793,-123.1269942,POINT (-123.1269942 49.2738793)
4239,"UNIT 503 -- 499 Drake St, Vancouver, BC",49.2748281,-123.1257516,POINT (-123.1257516 49.2748281)
4240,"UNIT 705 -- 499 Broughton St, Vancouver, BC",49.2905921,-123.1271681,POINT (-123.1271681 49.2905921)
4241,"UNIT 1102 -- 499 Broughton St, Vancouver, BC",49.2905921,-123.1271681,POINT (-123.1271681 49.2905921)
4242,"UNIT 404 -- 499 Broughton St, Vancouver, BC",49.2905921,-123.1271681,POINT (-123.1271681 49.2905921)
4243,"UNIT 401 -- 499 Drake St, Vancouver, BC",49.2748281,-123.1257516,POINT (-123.1257516 49.2748281)
4244,"493 Broughton St, Vancouver, BC",49.2902096,-123.1265322,POINT (-123.1265322 49.2902096)
4245,"UNIT 1901 -- 489 Interurban Way, Vancouver, BC",49.209468,-123.1158504,POINT (-123.1158504 49.209468)
4246,"UNIT 2007 -- 489 Interurban Way, Vancouver, BC",49.209468,-123.1158504,POINT (-123.1158504 49.209468)
4247,"UNIT 714 -- 489 Interurban Way, Vancouver, BC",49.209468,-123.1158504,POINT (-123.1158504 49.209468)
4248,"UNIT 1508 -- 489 Interurban Way, Vancouver, BC",49.209468,-123.1158504,POINT (-123.1158504 49.209468)
4249,"UNIT 2308 -- 488 SW Marine Dr, Vancouver, BC",49.209698,-123.1161309,POINT (-123.1161309 49.209698)
4250,"UNIT 2703 -- 488 SW Marine Dr, Vancouver, BC",49.209698,-123.1161309,POINT (-123.1161309 49.209698)
4251,"UNIT 2801 -- 488 SW Marine Dr, Vancouver, BC",49.209698,-123.1161309,POINT (-123.1161309 49.209698)
4252,"UNIT 4 -- 488 Jackson Ave, Vancouver, BC",49.2803064,-123.0934172,POINT (-123.0934172 49.2803064)
4253,"UNIT 801 -- 488 SW Marine Dr, Vancouver, BC",49.209698,-123.1161309,POINT (-123.1161309 49.209698)
4254,"UNIT 2102 -- 488 SW Marine Dr, Vancouver, BC",49.209698,-123.1161309,POINT (-123.1161309 49.209698)
4255,"UNIT 1505 -- 488 Helmcken St, Vancouver, BC",49.2765225,-123.1227492,POINT (-123.1227492 49.2765225)
4256,"UNIT 3006 -- 488 SW Marine Dr, Vancouver, BC",49.209698,-123.1161309,POINT (-123.1161309 49.209698)
4257,"UNIT 605 -- 488 Helmcken St, Vancouver, BC",49.2765225,-123.1227492,POINT (-123.1227492 49.2765225)
4258,"UNIT 3602 -- 488 SW Marine Dr, Vancouver, BC",49.209698,-123.1161309,POINT (-123.1161309 49.209698)
4259,"UNIT 2205 -- 488 SW Marine Dr, Vancouver, BC",49.209698,-123.1161309,POINT (-123.1161309 49.209698)
4260,"UNIT 1208 -- 488 SW Marine Dr, Vancouver, BC",49.209698,-123.1161309,POINT (-123.1161309 49.209698)
4261,"UNIT W312 -- 488 Kingsway, Vancouver, BC",49.2576977,-123.0935323,POINT (-123.0935323 49.2576977)
4262,"UNIT 1803 -- 480 Robson St, Vancouver, BC",49.2797989,-123.1179421,POINT (-123.1179421 49.2797989)
4263,"UNIT 1405 -- 480 Robson St, Vancouver, BC",49.2797989,-123.1179421,POINT (-123.1179421 49.2797989)
4264,"UNIT 203 -- 474 E 43rd Ave, Vancouver, BC",49.2308074,-123.0947902,POINT (-123.0947902 49.2308074)
4265,"UNIT 204 -- 469 W King Edward Ave, Vancouver, BC",49.2493294,-123.1143273,POINT (-123.1143273 49.2493294)
4266,"UNIT 23 -- 460 W 16th Ave, Vancouver, BC",49.2565631,-123.1140148,POINT (-123.1140148 49.2565631)
4267,"458 W 63rd Ave, Vancouver, BC",49.2129323,-123.1158066,POINT (-123.1158066 49.2129323)
4268,"UNIT 207 -- 458 E 43rd Ave, Vancouver, BC",49.2308082,-123.0954903,POINT (-123.0954903 49.2308082)
4269,"UNIT 204 -- 458 W 63rd Ave, Vancouver, BC",49.2129323,-123.1158066,POINT (-123.1158066 49.2129323)
4270,"UNIT 3 -- 458 E 10th Ave, Vancouver, BC",49.261293,-123.0939115,POINT (-123.0939115 49.261293)
4271,"UNIT 317 -- 456 Moberly Rd, Vancouver, BC",49.2686975,-123.1174366,POINT (-123.1174366 49.2686975)
4272,"UNIT 607 -- 456 Moberly Rd, Vancouver, BC",49.2686975,-123.1174366,POINT (-123.1174366 49.2686975)
4273,"UNIT 501 -- 456 Moberly Rd, Vancouver, BC",49.2686975,-123.1174366,POINT (-123.1174366 49.2686975)
4274,"UNIT 2003 -- 455 SW Marine Dr, Vancouver, BC",49.2112669,-123.1155121,POINT (-123.1155121 49.2112669)
4275,"UNIT 307 -- 455 SW Marine Dr, Vancouver, BC",49.2112669,-123.1155121,POINT (-123.1155121 49.2112669)
4276,"UNIT 220 -- 455 E 16th Ave, Vancouver, BC",49.2565244,-123.0951133,POINT (-123.0951133 49.2565244)
4277,"UNIT 214 -- 455 E 16th Ave, Vancouver, BC",49.2565244,-123.0951133,POINT (-123.0951133 49.2565244)
4278,"UNIT 218 -- 455 E 16th Ave, Vancouver, BC",49.2565244,-123.0951133,POINT (-123.0951133 49.2565244)
4279,"UNIT 109 -- 453 E 16th Ave, Vancouver, BC",49.256778,-123.0951695,POINT (-123.0951695 49.256778)
4280,"UNIT 1004 -- 445 W 2nd Ave, Vancouver, BC",49.267251,-123.1137194,POINT (-123.1137194 49.267251)
4281,"UNIT 1105 -- 445 W 2nd Ave, Vancouver, BC",49.267251,-123.1137194,POINT (-123.1137194 49.267251)
4282,"UNIT 1403 -- 445 W 2nd Ave, Vancouver, BC",49.267251,-123.1137194,POINT (-123.1137194 49.267251)
4283,"UNIT 410 -- 445 W 2nd Ave, Vancouver, BC",49.267251,-123.1137194,POINT (-123.1137194 49.267251)
4284,"UNIT 412 -- 445 W 2nd Ave, Vancouver, BC",49.267251,-123.1137194,POINT (-123.1137194 49.267251)
4285,"UNIT 512 -- 445 W 2nd Ave, Vancouver, BC",49.267251,-123.1137194,POINT (-123.1137194 49.267251)
4286,"UNIT 302 -- 444 E 6th Ave, Vancouver, BC",49.2650069,-123.094352,POINT (-123.094352 49.2650069)
4287,"UNIT 209 -- 444 E 6th Ave, Vancouver, BC",49.2650069,-123.094352,POINT (-123.094352 49.2650069)
4288,"UNIT 316 -- 440 E 5th Ave, Vancouver, BC",49.2658935,-123.0941591,POINT (-123.0941591 49.2658935)
4289,"UNIT 309 -- 440 E 5th Ave, Vancouver, BC",49.2658935,-123.0941591,POINT (-123.0941591 49.2658935)
4290,"UNIT 509 -- 438 Seymour St, Vancouver, BC",49.2841715,-123.1135334,POINT (-123.1135334 49.2841715)
4291,"UNIT 2804 -- 438 Seymour St, Vancouver, BC",49.2841715,-123.1135334,POINT (-123.1135334 49.2841715)
4292,"UNIT 1806 -- 438 Seymour St, Vancouver, BC",49.2841715,-123.1135334,POINT (-123.1135334 49.2841715)
4293,"UNIT 1203 -- 438 Seymour St, Vancouver, BC",49.2841715,-123.1135334,POINT (-123.1135334 49.2841715)
4294,"UNIT 2904 -- 438 Seymour St, Vancouver, BC",49.2841715,-123.1135334,POINT (-123.1135334 49.2841715)
4295,"UNIT 3001 -- 438 Seymour St, Vancouver, BC",49.2841715,-123.1135334,POINT (-123.1135334 49.2841715)
4296,"UNIT 504 -- 438 Seymour St, Vancouver, BC",49.2841715,-123.1135334,POINT (-123.1135334 49.2841715)
4297,"UNIT 2703 -- 438 Seymour St, Vancouver, BC",49.2841715,-123.1135334,POINT (-123.1135334 49.2841715)
4298,"UNIT 2207 -- 433 SW Marine Dr, Vancouver, BC",49.2110203,-123.1151849,POINT (-123.1151849 49.2110203)
4299,"UNIT 709 -- 433 SW Marine Dr, Vancouver, BC",49.2110203,-123.1151849,POINT (-123.1151849 49.2110203)
4300,"UNIT 819 -- 433 SW Marine Dr, Vancouver, BC",49.2110203,-123.1151849,POINT (-123.1151849 49.2110203)
4301,"UNIT A405 -- 431 Pacific St, Vancouver, BC",49.2737823,-123.1273069,POINT (-123.1273069 49.2737823)
4302,"UNIT 12 -- 430 E 8th Ave, Vancouver, BC",49.2631983,-123.094424,POINT (-123.094424 49.2631983)
4303,"UNIT 518 -- 428 W 8th Ave, Vancouver, BC",49.2636725,-123.1134351,POINT (-123.1134351 49.2636725)
4304,"428 Alexander St, Vancouver, BC",49.2839624,-123.093983,POINT (-123.093983 49.2839624)
4305,"UNIT 603 -- 428 Beach Cres, Vancouver, BC",49.27202,-123.127657,POINT (-123.127657 49.27202)
4306,"UNIT 1903 -- 428 Beach Cres, Vancouver, BC",49.27202,-123.127657,POINT (-123.127657 49.27202)
4307,"428 Helmcken St, Vancouver, BC",49.2764565,-123.1220031,POINT (-123.1220031 49.2764565)
4308,"Yew St, Vancouver, BC",49.2473029,-123.1547366,POINT (-123.1547366 49.2473029)
4309,"UNIT 102 -- 426 Beach Cres, Vancouver, BC",49.271999,-123.1276218,POINT (-123.1276218 49.271999)
4310,"422 E 1st Ave, Vancouver, BC",49.2683121,-123.0932208,POINT (-123.0932208 49.2683121)
4311,"421 W 2nd Ave, Vancouver, BC",49.2673804,-123.1134491,POINT (-123.1134491 49.2673804)
4312,"Knight St, Vancouver, BC",49.235281,-123.0769749,POINT (-123.0769749 49.235281)
4313,"UNIT 315 -- 418 E Broadway, Vancouver, BC",49.2622271,-123.0954877,POINT (-123.0954877 49.2622271)
4314,"Valley Dr, Vancouver, BC",49.2508645,-123.160079,POINT (-123.160079 49.2508645)
4315,"UNIT 319 -- 418 E Broadway, Vancouver, BC",49.2622271,-123.0954877,POINT (-123.0954877 49.2622271)
4316,"UNIT 408 -- 417 Great Northern Way, Vancouver, BC",49.2668675,-123.0948758,POINT (-123.0948758 49.2668675)
4317,"417 E Hastings St, Vancouver, BC",49.2813259,-123.0950141,POINT (-123.0950141 49.2813259)
4318,"UNIT 110 -- 417 Great Northern Way, Vancouver, BC",49.2668675,-123.0948758,POINT (-123.0948758 49.2668675)
4319,"416 W 12th Ave, Vancouver, BC",49.2603285,-123.1134132,POINT (-123.1134132 49.2603285)
4320,"416 E Hastings St, Vancouver, BC",49.2812069,-123.0949104,POINT (-123.0949104 49.2812069)
4321,"Ontario St, Vancouver, BC",49.2428086,-123.1052773,POINT (-123.1052773 49.2428086)
4322,"Mont Royal Sq, Vancouver, BC",49.2196047,-123.0380415,POINT (-123.0380415 49.2196047)
4323,"Riverwalk Ave, Vancouver, BC",49.2059299,-123.0404307,POINT (-123.0404307 49.2059299)
4324,"Manitoba St, Vancouver, BC",49.2465552,-123.1078765,POINT (-123.1078765 49.2465552)
4325,"Comox St, Vancouver, BC",49.2859823,-123.1355702,POINT (-123.1355702 49.2859823)
4326,"McMullen Ave, Vancouver, BC",49.2478085,-123.1586211,POINT (-123.1586211 49.2478085)
4327,"412 Nelson St, Vancouver, BC",49.2776963,-123.1207048,POINT (-123.1207048 49.2776963)
4328,"Cranberry Dr, Vancouver, BC",49.262053,-123.1536492,POINT (-123.1536492 49.262053)
4329,"411 W Broadway, Vancouver, BC",49.2633784,-123.1135496,POINT (-123.1135496 49.2633784)
4330,"Osler St, Vancouver, BC",49.2349744,-123.1303494,POINT (-123.1303494 49.2349744)
4331,"411 E 11th Ave, Vancouver, BC",49.2607078,-123.0958867,POINT (-123.0958867 49.2607078)
4332,"411 Union St, Vancouver, BC",49.2776243,-123.0952978,POINT (-123.0952978 49.2776243)
4333,"Prince Edward St, Vancouver, BC",49.2373211,-123.0970311,POINT (-123.0970311 49.2373211)
4334,"411 W 5th Ave, Vancouver, BC",49.2666756,-123.1129732,POINT (-123.1129732 49.2666756)
4335,"411 Nelson St, Vancouver, BC",49.2775033,-123.1202671,POINT (-123.1202671 49.2775033)
4336,"Jellicoe St, Vancouver, BC",49.2068502,-123.0476972,POINT (-123.0476972 49.2068502)
4338,"410 E Cordova St, Vancouver, BC",49.2821676,-123.0948883,POINT (-123.0948883 49.2821676)
4339,"410 Homer St, Vancouver, BC",49.2832787,-123.1110732,POINT (-123.1110732 49.2832787)
4340,"410 Hamilton St, Vancouver, BC",49.2823732,-123.1105018,POINT (-123.1105018 49.2823732)
4341,"Manitoba St, Vancouver, BC",49.2465552,-123.1078765,POINT (-123.1078765 49.2465552)
4343,"409 Main St, Vancouver, BC",49.2810005,-123.0997808,POINT (-123.0997808 49.2810005)
4344,"409 W 6th Ave, Vancouver, BC",49.2657598,-123.1128998,POINT (-123.1128998 49.2657598)
4345,"Beatty St, Vancouver, BC",49.2778576,-123.1135538,POINT (-123.1135538 49.2778576)
